Monomer_ID,SMILES,Affinity_Type,pKi
50494704,CCCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@@H]1OC(=O)CCC)n1cc(nn1)-c1cccc(c1)S(N)(=O)=O |r|,Ki,6.742
50494947,NS(=O)(=O)Cc1ccc(NC(=O)C2CCC=CC2)cc1 |c:15|,Ki,7.137
50494950,NS(=O)(=O)Cc1ccc(NS(=O)(=O)c2ccc(Br)cc2Cl)cc1,Ki,8.201
50494958,Nc1ccc(nc1)S(N)(=O)=O,Ki,6.597
50495056,C\C(=N/NC(=O)c1cccs1)\C(=N\Nc1ccc(cc1)S(N)(=O)=O)\N1CCCCC1,Ki,9.051
50495057,CC(=O)C1=NN(\C(S1)=C(/C#N)C(=O)c1ccccc1)c1ccc(cc1)S(N)(=O)=O |t:3|,Ki,9.041
50495058,C\C(=N/NC(=O)c1ccc(Cl)cc1)\C(=N\Nc1ccc(cc1)S(N)(=O)=O)\N1CCCCC1,Ki,9.244
50495059,Cc1nn2c(nnc2s\c1=N\Nc1ccc(cc1)S(N)(=O)=O)-c1ccccc1,Ki,9.032
50495060,COc1ccc(cc1)C(=O)N\N=C(/C)\C(\Cl)=N\Nc1ccc(cc1)S(N)(=O)=O,Ki,8.509
50495061,C\C(=N/NC(=O)c1ccccc1)\C(=N\Nc1ccc(cc1)S(N)(=O)=O)\S(=O)(=O)c1ccccc1,Ki,8.066
50495062,COc1ccc(cc1)C(=O)N\N=C(/C)\C(=N\Nc1ccc(cc1)S(N)(=O)=O)\S(=O)(=O)c1ccccc1,Ki,9.26
50495063,C\C(=N/NC(=O)c1ccccc1)\C(=N\Nc1ccc(cc1)S(N)(=O)=O)\N1CCCCC1,Ki,8.237
50495064,C\C(=N/NC(=O)c1ccccc1)\C(\Cl)=N\Nc1ccc(cc1)S(N)(=O)=O,Ki,7.77
50495065,CCOC(=O)C(\C#N)=C1/SC(=NN1c1ccc(cc1)S(N)(=O)=O)C(C)=O |c:10|,Ki,8.268
50495066,C\C(=N/NC(=O)c1cccs1)\C(\Cl)=N\Nc1ccc(cc1)S(N)(=O)=O,Ki,9.027
50495067,CC(=O)C1=NN(\C(S1)=C(/C#N)C(=O)Nc1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)S(N)(=O)=O |t:3|,Ki,9.252
50495068,Cc1nnc2s\c(=N\Nc3ccc(cc3)S(N)(=O)=O)c(C)nn12,Ki,9.0
50495069,C\C(=N/NC(=O)c1ccc(Cl)cc1)\C(=N\Nc1ccc(cc1)S(N)(=O)=O)\S(=O)(=O)c1ccccc1,Ki,9.013
50495070,COc1ccc(cc1)C(=O)N\N=C(/C)\C(=N\Nc1ccc(cc1)S(N)(=O)=O)\N1CCCCC1,Ki,8.959
50495071,C\C(=N/NC(=O)c1cccs1)\C(=N\Nc1ccc(cc1)S(N)(=O)=O)\S(=O)(=O)c1ccccc1,Ki,8.347
50495072,C\C(=N/NC(=O)c1ccc(Cl)cc1)\C(\Cl)=N\Nc1ccc(cc1)S(N)(=O)=O,Ki,8.194
50495073,[#6]-[#6](=O)-[#6]-1=[#7]-[#7](\[#6](-[#16]-1)=[#6](/C#N)C#N)-c1ccc(cc1)S([#7])(=O)=O |t:3|,Ki,8.377
50495108,Cc1cc(c(SCc2cccc(c2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)Nc1cccc(c1)S(N)(=O)=O,Ki,7.051
50495109,Cc1cc(c(SCc2cccc(c2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)Nc1ccc(cc1)S(N)(=O)=O,Ki,7.06
50495110,Cc1cc(c(SCc2cccc3ccccc23)cc1Cl)S(=O)(=O)NC(=N)Nc1ccccc1S(N)(=O)=O,Ki,6.007
50495111,Cc1cc(c(SCc2ccc(cc2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)Nc1ccc(cc1)S(N)(=O)=O,Ki,7.208
50495112,Cc1cc(c(SCc2ccccc2)cc1Cl)S(=O)(=O)NC(=N)NCc1ccc(cc1)S(N)(=O)=O,Ki,7.678
50495113,Cc1cc(c(SCc2cccc(c2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)NNc1ccc(cc1)S(N)(=O)=O,Ki,7.215
50495114,Cc1cc(c(SCc2ccccc2)cc1Cl)S(=O)(=O)NC(=N)NNc1ccc(cc1)S(N)(=O)=O,Ki,7.585
50495115,Cc1cc(c(SCc2cc(=O)[nH]c3ccccc23)cc1Cl)S(=O)(=O)NC(=N)NCc1ccc(cc1)S(N)(=O)=O,Ki,6.381
50495116,Cc1cc(c(SCc2ccc(cc2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)Nc1nnc(s1)S(N)(=O)=O,Ki,8.108
50495117,Cc1cc(c(SCc2ccccc2)cc1Cl)S(=O)(=O)NC(=N)Nc1ccccc1S(N)(=O)=O,Ki,6.836
50495118,Cc1cc(c(SCc2cc(=O)[nH]c3ccccc23)cc1Cl)S(=O)(=O)NC(=N)NNc1ccc(cc1)S(N)(=O)=O,Ki,6.246
50495119,Cc1cc(c(SCc2ccc(cc2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)NCc1ccc(cc1)S(N)(=O)=O,Ki,7.824
50495120,Cc1cc(c(SCc2ccccc2)cc1Cl)S(=O)(=O)NC(=N)Nc1nnc(s1)S(N)(=O)=O,Ki,8.071
50495122,Cc1cc(c(SCc2ccc(cc2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)Nc1cccc(c1)S(N)(=O)=O,Ki,7.538
50495123,Cc1cc(c(SCc2ccccc2)cc1Cl)S(=O)(=O)NC(=N)Nc1ccc(cc1)S(N)(=O)=O,Ki,7.268
50495126,Cc1cc(c(SCc2cc(=O)[nH]c3ccccc23)cc1Cl)S(=O)(=O)NC(=N)Nc1ccc(cc1)S(N)(=O)=O,Ki,6.186
50495127,Cc1cc(c(SCc2cccc3ccccc23)cc1Cl)S(=O)(=O)NC(=N)Nc1nnc(s1)S(N)(=O)=O,Ki,6.604
50495128,Cc1cc(c(SCc2cccc3ccccc23)cc1Cl)S(=O)(=O)NC(=N)NCc1ccc(cc1)S(N)(=O)=O,Ki,6.447
50495129,Cc1cc(c(SCc2cccc3ccccc23)cc1Cl)S(=O)(=O)NC(=N)Nc1cccc(c1)S(N)(=O)=O,Ki,6.374
50495130,Cc1cc(c(SCc2cccc3ccccc23)cc1Cl)S(=O)(=O)NC(=N)Nc1ccc(cc1)S(N)(=O)=O,Ki,6.457
50495131,Cc1cc(c(SCc2ccc(cc2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)Nc1ccccc1S(N)(=O)=O,Ki,7.009
50495133,Cc1cc(c(SCc2cc(=O)[nH]c3ccccc23)cc1Cl)S(=O)(=O)NC(=N)Nc1cccc(c1)S(N)(=O)=O,Ki,6.29
50495134,Cc1cc(c(SCc2cccc3ccccc23)cc1Cl)S(=O)(=O)NC(=N)NNc1ccc(cc1)S(N)(=O)=O,Ki,6.267
50495135,Cc1cc(c(SCc2ccc(cc2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)NNc1ccc(cc1)S(N)(=O)=O,Ki,7.638
50495136,Cc1cc(c(SCc2cccc(c2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)Nc1nnc(s1)S(N)(=O)=O,Ki,7.921
50495137,Cc1cc(c(SCc2cccc(c2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)NCc1ccc(cc1)S(N)(=O)=O,Ki,7.26
50495138,Cc1cc(c(SCc2cccc(c2)C(F)(F)F)cc1Cl)S(=O)(=O)NC(=N)Nc1ccccc1S(N)(=O)=O,Ki,6.807
50495139,Cc1cc(c(SCc2ccccc2)cc1Cl)S(=O)(=O)NC(=N)Nc1cccc(c1)S(N)(=O)=O,Ki,7.31
50495341,CCOc1ccc(cc1)C1=NOC(C1)C(=O)NO |t:10|,Ki,6.093
50495342,ONC(=O)C1CC(=NO1)c1ccc(OCc2ccccc2)cc1 |c:6|,Ki,6.089
50495343,ONC(=O)C1CC(=NO1)c1ccccc1 |c:6|,Ki,6.096
50495344,CC1(CC(=NO1)c1cccc(F)c1)C(=O)NO |c:3|,Ki,6.59
50495345,CCOc1ccccc1C1=NOC(C1)C(=O)NO |t:10|,Ki,6.527
50495347,CC1(CC(=NO1)c1cccc(Cl)c1)C(=O)NO |c:3|,Ki,6.072
50495349,CC1(CC(=NO1)c1cccc(Br)c1)C(=O)NO |c:3|,Ki,6.135
50495578,NS(=O)(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)[N+]([O-])=O,Ki,6.052
50495579,NS(=O)(=O)c1ccccc1N1C(=O)c2cccc(c2C1=O)[N+]([O-])=O,Ki,8.77
50495580,NS(=O)(=O)c1cccc(c1)N1C(=O)c2cccc(c2C1=O)[N+]([O-])=O,Ki,8.409
50495582,NS(=O)(=O)c1ccc(CN2C(=O)c3cccc(c3C2=O)[N+]([O-])=O)cc1,Ki,7.469
50496041,Nc1cccnc1Nc1ccc(cc1)S(N)(=O)=O,Ki,7.62
50496042,NCCCNc1nc(Cl)nc(Nc2ccc(cc2)S(N)(=O)=O)n1,Ki,7.174
50496043,NS(=O)(=O)c1ccc(Nc2nc(Nc3ccccc3)nc(n2)N2CCOCC2)cc1,Ki,7.469
50496044,Nc1cc(Nc2ccc(cc2)S(N)(=O)=O)nc(N)n1,Ki,7.796
50496045,NCCCNc1nc(NCCCN)nc(Nc2ccc(cc2)S(N)(=O)=O)n1,Ki,7.119
50496046,CN(CCO)c1nc(Nc2ccc(cc2)S(N)(=O)=O)nc(n1)N(C)CCO,Ki,7.137
50496047,NS(=O)(=O)c1ccc(Nc2nc(nc(n2)N2CCOCC2)N2CCOCC2)cc1,Ki,7.886
50496048,CN(CCO)c1nc(Cl)nc(Nc2ccc(cc2)S(N)(=O)=O)n1,Ki,7.387
50496049,Cc1cccc(Nc2nc(Cl)nc(Nc3ccc(cc3)S(N)(=O)=O)n2)c1,Ki,7.745
50496050,NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(Nc3ccccc3)n2)cc1,Ki,7.745
50496051,COc1ccc(Nc2ccc(cc2)S(N)(=O)=O)nn1,Ki,7.678
50496052,CC(C)(C)Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nc(NC(C)(C)C)n1,Ki,7.268
50496053,NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(Nc3ccc(F)c(Cl)c3)n2)cc1,Ki,6.886
50496054,Cc1cccc(Nc2nc(Nc3ccc(cc3)S(N)(=O)=O)nc(n2)N2CCOCC2)c1,Ki,7.658
50496055,Nc1nc(N)nc(Nc2ccc(cc2)S(N)(=O)=O)n1,Ki,7.678
50496143,NS(=O)(=O)c1ccc(cc1)-n1c(n[nH]c1=S)-c1ccc(F)cc1,Ki,8.18
50496144,NS(=O)(=O)c1ccc(cc1)-c1nnc2sc(nn12)-c1ccc(Cl)cc1,Ki,6.053
50496147,NS(=O)(=O)c1ccc(cc1)-c1nnc2SCC(=Nn12)c1ccc(Cl)cc1 |c:17|,Ki,6.652
50496148,NS(=O)(=O)c1ccc(cc1)-c1nnc2SCC(=Nn12)c1ccc(F)cc1 |c:17|,Ki,7.032
50496149,COc1ccc(cc1)C1=Nn2c(SC1)nnc2-c1ccc(cc1)S(N)(=O)=O |t:9|,Ki,7.357
50496150,NS(=O)(=O)c1ccc(cc1)-c1nnc2SCC(=Nn12)c1ccccc1 |c:17|,Ki,6.801
50496151,NS(=O)(=O)c1ccc(cc1)-c1n[nH]c(=S)n1-c1ccc(cc1)S(N)(=O)=O,Ki,7.432
50496152,Cc1ccc(cc1)-c1n[nH]c(=S)n1-c1ccc(cc1)S(N)(=O)=O,Ki,7.699
50496153,NS(=O)(=O)c1ccc(cc1)-c1nnc2SCC(=Nn12)c1ccc(cc1)[N+]([O-])=O |c:17|,Ki,6.409
50496154,NS(=O)(=O)c1ccc(cc1)-c1nnc2SCC(=Nn12)c1ccc(Br)cc1 |c:17|,Ki,8.252
50496156,Cc1ccc(cc1)C1=Nn2c(SC1)nnc2-c1ccc(cc1)S(N)(=O)=O |t:8|,Ki,7.137
50496157,NS(=O)(=O)c1ccc(cc1)-n1c(n[nH]c1=S)-c1ccc(Br)cc1,Ki,8.174
50496158,NS(=O)(=O)c1ccc(cc1)-n1c(n[nH]c1=S)-c1ccc(Cl)cc1,Ki,7.62
50496159,COc1ccc(cc1)-c1n[nH]c(=S)n1-c1ccc(cc1)S(N)(=O)=O,Ki,7.569
50496162,NS(=O)(=O)c1ccc(cc1)-n1c(n[nH]c1=S)-c1ccccc1,Ki,7.509
50496163,NS(=O)(=O)c1ccc(cc1)-c1nnc2sc(nn12)-c1ccccc1,Ki,6.08
50496458,CC(=O)CN1C(=O)c2ccccc2S1(=O)=O,Ki,7.377
50496459,Fc1cccc(CN2C(=O)c3ccccc3S2(=O)=O)c1,Ki,7.041
50496462,[O-][N+](=O)c1ccccc1CN1C(=O)c2ccccc2S1(=O)=O,Ki,7.387
50496464,C=CCN1C(=O)c2ccccc2S1(=O)=O,Ki,7.066
50496465,Brc1ccccc1CN1C(=O)c2ccccc2S1(=O)=O,Ki,7.357
50496467,[O-][N+](=O)c1cccc(CN2C(=O)c3ccccc3S2(=O)=O)c1,Ki,7.409
50496469,Brc1cccc(CN2C(=O)c3ccccc3S2(=O)=O)c1,Ki,7.06
50496473,C\C=C\CN1C(=O)c2ccccc2S1(=O)=O,Ki,7.432
50496474,O=C1N(CC#C)S(=O)(=O)c2ccccc12,Ki,6.801
50496478,C\C(CN1C(=O)c2ccccc2S1(=O)=O)=N/O,Ki,7.387
50496479,CNC(=O)CN1C(=O)c2ccccc2S1(=O)=O,Ki,7.42
50496481,Fc1cccc(F)c1CN1C(=O)c2ccccc2S1(=O)=O,Ki,6.337
50496482,O=C1N(Cc2ccc(cc2)C#N)S(=O)(=O)c2ccccc12,Ki,7.319
50496528,NC(=O)c1cn(nc1-c1ccc(Cl)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,8.347
50496529,COC(=O)c1cn(nc1-c1ccc(OC)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,6.488
50496530,COc1ccc(cc1)-c1nn(cc1C(N)=O)-c1ccc(cc1)S(N)(=O)=O,Ki,7.469
50496531,NNC(=O)c1cn(nc1-c1ccc(cc1)[N+]([O-])=O)-c1ccc(cc1)S(N)(=O)=O,Ki,7.149
50496532,NNC(=O)c1cn(nc1-c1ccc(Br)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,6.613
50496533,NNC(=O)c1cn(nc1-c1ccccc1)-c1ccc(cc1)S(N)(=O)=O,Ki,8.032
50496534,COC(=O)c1cn(nc1-c1ccc(Br)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,6.252
50496535,NNC(=O)c1cn(nc1-c1ccc(F)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,7.194
50496536,COC(=O)c1cn(nc1-c1ccc(Cl)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,6.237
50496537,COc1ccc(cc1)-c1nn(cc1C(=O)NN)-c1ccc(cc1)S(N)(=O)=O,Ki,6.733
50496538,COC(=O)c1cn(nc1-c1ccc(cc1)[N+]([O-])=O)-c1ccc(cc1)S(N)(=O)=O,Ki,6.167
50496539,COC(=O)c1cn(nc1-c1ccc(F)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,6.506
50496540,COC(=O)c1cn(nc1-c1ccccc1)-c1ccc(cc1)S(N)(=O)=O,Ki,6.62
50496541,NC(=O)c1cn(nc1-c1ccc(F)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,8.398
50496542,COC(=O)c1cn(nc1-c1ccc(C)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,6.493
50496543,NC(=O)c1cn(nc1-c1ccc(cc1)[N+]([O-])=O)-c1ccc(cc1)S(N)(=O)=O,Ki,6.442
50496544,NNC(=O)c1cn(nc1-c1ccc(Cl)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,6.75
50496545,Cc1ccc(cc1)-c1nn(cc1C(=O)NN)-c1ccc(cc1)S(N)(=O)=O,Ki,8.036
50496546,NC(=O)c1cn(nc1-c1cccs1)-c1ccc(cc1)S(N)(=O)=O,Ki,8.022
50496547,NC(=O)c1cn(nc1-c1ccc(Br)cc1)-c1ccc(cc1)S(N)(=O)=O,Ki,8.0
50500019,NS(=O)(=O)c1ccc(CN2C(=O)c3ccc(cc3C2=O)C(=O)Nc2ccccc2C(O)=O)cc1,Ki,7.959
50500023,NS(=O)(=O)c1ccc(CCN2C(=O)c3ccc(cc3C2=O)C(=O)Nc2ccccc2C(O)=O)cc1,Ki,7.854
50500025,OC(=O)c1cc(Cl)ccc1NC(=O)c1ccc2C(=O)OC(=O)c2c1,Ki,7.553
50500026,NS(=O)(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccccc1C(O)=O,Ki,8.051
50500056,"NS(=O)(=O)c1ccc(CNC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)cc1 |(-2.69,18.17,;-2.69,16.94,;-3.75,17.56,;-1.62,17.56,;-2.69,15.4,;-4.02,14.63,;-4.02,13.09,;-2.68,12.32,;-2.68,10.78,;-1.34,10.01,;-1.34,8.47,;-2.4,7.85,;-0,7.7,;0,6.16,;-1.33,5.39,;-1.33,3.85,;0,3.08,;1.34,3.85,;1.34,5.39,;2.67,3.09,;2.68,2.06,;3.74,3.7,;,1.54,;-1.33,.77,;-2.67,1.54,;-4,.77,;-4,-.77,;-5.07,-1.39,;-2.67,-1.54,;-1.33,-.77,;,-1.54,;1.31,-.77,;2.67,-1.54,;4,-.77,;5.07,-1.39,;4,.77,;2.67,1.54,;1.31,.77,;-1.35,13.09,;-1.35,14.63,)|",Ki,7.357
50500057,"[Cl-].CN(C)c1ccc2c(-c3ccc(NC(=S)NCc4cn(nn4)-c4cccc(c4)S(N)(=O)=O)cc3C(O)=O)c3ccc(cc3oc2c1)=[N+](C)C |(9.24,9.1,;-5.33,-2.78,;-5.33,-1.54,;-6.4,-.93,;-4,-.77,;-4,.77,;-2.67,1.54,;-1.33,.77,;,1.54,;0,3.08,;-1.33,3.85,;-1.33,5.39,;0,6.16,;-0,7.7,;-1.34,8.47,;-2.4,7.85,;-1.34,10.01,;-2.68,10.78,;-2.68,12.32,;-3.93,13.2,;-3.45,14.67,;-1.91,14.67,;-1.44,13.2,;-4.36,15.91,;-5.9,15.86,;-6.7,17.17,;-5.98,18.53,;-4.44,18.58,;-3.63,17.27,;-3.71,19.93,;-3.12,21.02,;-4.35,20.98,;-2.47,19.97,;1.34,5.39,;1.34,3.85,;2.67,3.09,;2.68,2.06,;3.74,3.7,;1.31,.77,;2.67,1.54,;4,.77,;4,-.77,;2.67,-1.54,;1.31,-.77,;,-1.54,;-1.33,-.77,;-2.67,-1.54,;5.34,-1.54,;5.34,-2.77,;6.4,-.92,)|",Ki,7.056
50500058,"NS(=O)(=O)c1ccc(cc1)-n1cc(CNC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)nn1 |(-7.43,20.89,;-6.79,19.84,;-8.02,19.8,;-6.2,20.93,;-5.98,18.53,;-6.7,17.17,;-5.9,15.86,;-4.36,15.91,;-3.63,17.27,;-4.44,18.58,;-3.45,14.67,;-3.93,13.2,;-2.68,12.32,;-2.68,10.78,;-1.34,10.01,;-1.34,8.47,;-2.4,7.85,;-0,7.7,;0,6.16,;-1.33,5.39,;-1.33,3.85,;0,3.08,;1.34,3.85,;1.34,5.39,;2.67,3.09,;2.68,2.06,;3.74,3.7,;,1.54,;-1.33,.77,;-2.67,1.54,;-4,.77,;-4,-.77,;-5.07,-1.39,;-2.67,-1.54,;-1.33,-.77,;,-1.54,;1.31,-.77,;2.67,-1.54,;4,-.77,;5.07,-1.39,;4,.77,;2.67,1.54,;1.31,.77,;-1.44,13.2,;-1.91,14.67,)|",Ki,7.444
50500059,"NS(=O)(=O)c1cccc(c1)-n1cc(CNC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)nn1 |(-3.12,21.02,;-3.71,19.93,;-4.35,20.98,;-2.47,19.97,;-4.44,18.58,;-5.98,18.53,;-6.7,17.17,;-5.9,15.86,;-4.36,15.91,;-3.63,17.27,;-3.45,14.67,;-3.93,13.2,;-2.68,12.32,;-2.68,10.78,;-1.34,10.01,;-1.34,8.47,;-2.4,7.85,;-0,7.7,;0,6.16,;-1.33,5.39,;-1.33,3.85,;0,3.08,;1.34,3.85,;1.34,5.39,;2.67,3.09,;2.68,2.06,;3.74,3.7,;,1.54,;-1.33,.77,;-2.67,1.54,;-4,.77,;-4,-.77,;-5.07,-1.39,;-2.67,-1.54,;-1.33,-.77,;,-1.54,;1.31,-.77,;2.67,-1.54,;4,-.77,;5.07,-1.39,;4,.77,;2.67,1.54,;1.31,.77,;-1.44,13.2,;-1.91,14.67,)|",Ki,6.896
50500698,COc1ccc2-c3nn(cc3CSc2c1)-c1ccc(cc1)S(N)(=O)=O,Ki,8.131
50500699,NS(=O)(=O)c1ccc(Nc2ncc3CSc4ccccc4-c3n2)cc1,Ki,7.018
50500700,Cc1ccc-2c(SCc3cnc(Nc4ccc(cc4)S(N)(=O)=O)nc-23)n1,Ki,8.097
50500701,CN(CC(O)=O)c1ccc2CSc3ncccc3-c2c1,Ki,6.195
50500702,Cc1ccc2-c3nn(cc3CNc2c1)-c1ccc(cc1)S(N)(=O)=O,Ki,8.119
50500703,NS(=O)(=O)c1ccc(Nc2ncc3CSc4cc(Cl)ccc4-c3n2)cc1,Ki,6.662
50500706,COc1ccc-2c(SCc3cnc(Nc4ccc(cc4)S(N)(=O)=O)nc-23)c1,Ki,7.201
50500708,NS(=O)(=O)c1ccc(Nc2ncc3CSc4ncccc4-c3n2)cc1,Ki,8.027
50500710,NS(=O)(=O)c1ccc(cc1)-n1cc2CNc3ccccc3-c2n1,Ki,8.149
50500711,NS(=O)(=O)c1ccc(cc1)-n1cc2CSc3cc(Cl)ccc3-c2n1,Ki,8.071
50502604,OB1OCc2ccc(NC(=O)CC(=O)Nc3ccc4COB(O)c4c3)cc12,Ki,6.47
50502606,CC(C)(C)OC(=O)N[C@@H](CC(=O)Nc1ccc2COB(O)c2c1)C(=O)Nc1ccc2COB(O)c2c1 |r|,Ki,6.042
50502607,OB1OCc2ccc(NC(=O)CCCCC(=O)Nc3ccc4COB(O)c4c3)cc12,Ki,6.267
50502609,OB1OCc2ccc(NC(=O)CCC(=O)Nc3ccc4COB(O)c4c3)cc12,Ki,6.466
50502612,OB1OCc2ccc(cc12)C(O)=O,Ki,6.762
50502614,OB1OCc2ccc(NC(=O)CC[C@H](NC(=O)OCc3ccccc3)C(=O)Nc3ccc4COB(O)c4c3)cc12 |r|,Ki,6.539
50502792,NS(=O)(=O)c1cccc(c1)-c1nnc(o1)-c1ccc(Cl)cc1,Ki,6.216
50502795,NS(=O)(=O)c1ccc(cc1)-c1nnc(o1)-c1ccccc1,Ki,8.125
50504227,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(C)cc2)[nH]1,Ki,6.267
50504228,NS(=O)(=O)c1ccc(cc1)-n1nnc(-c2nnc(SCC(=O)c3ccc(Br)cc3)[nH]2)c1-c1ccccc1,Ki,7.071
50504229,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2cccc(c2)[N+]([O-])=O)[nH]1,Ki,8.097
50504230,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1n[nH]c(=S)[nH]1,Ki,7.387
50504231,NS(=O)(=O)c1ccc(cc1)-n1nnc(-c2nnc(SCC(=O)c3ccc(cc3)-c3ccccc3)[nH]2)c1-c1ccccc1,Ki,6.279
50504232,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(Cl)cc2)[nH]1,Ki,6.442
50504233,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(F)cc2)[nH]1,Ki,7.268
50504234,NS(=O)(=O)c1ccc(cc1)-n1nnc(-c2nnc(SCC(=O)c3cccc(c3)[N+]([O-])=O)[nH]2)c1-c1ccccc1,Ki,7.167
50504235,NS(=O)(=O)c1ccc(cc1)-n1nnc(-c2nnc(SCC(=O)c3ccc(cc3)[N+]([O-])=O)[nH]2)c1-c1ccccc1,Ki,6.28
50504236,NS(=O)(=O)c1ccc(cc1)-n1nnc(-c2nnc(SCC(=O)c3ccc(F)cc3)[nH]2)c1-c1ccccc1,Ki,7.569
50504237,Cc1ccc(cc1)C(=O)CSc1nnc([nH]1)-c1nnn(c1-c1ccccc1)-c1ccc(cc1)S(N)(=O)=O,Ki,7.244
50504238,NS(=O)(=O)c1ccc(cc1)-n1nnc(-c2nnc(SCC(=O)c3ccccc3)[nH]2)c1-c1ccccc1,Ki,7.77
50504239,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2cccc(Br)c2)[nH]1,Ki,8.071
50504240,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(cc2)[N+]([O-])=O)[nH]1,Ki,7.051
50504241,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(cc2)-c2ccccc2)[nH]1,Ki,6.307
50504242,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccccc2)[nH]1,Ki,6.87
50504243,NC(=S)NNC(=O)c1nnn(c1-c1ccccc1)-c1ccc(cc1)S(N)(=O)=O,Ki,7.495
50504244,NS(=O)(=O)c1ccc(cc1)-n1nnc(-c2nnc(SCC(=O)c3cccc(Br)c3)[nH]2)c1-c1ccccc1,Ki,7.076
50504245,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(Br)cc2)[nH]1,Ki,6.044
50504246,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)C(=O)NNC(N)=S,Ki,7.18
50504247,NS(=O)(=O)c1ccc(cc1)-n1nnc(-c2n[nH]c(=S)[nH]2)c1-c1ccccc1,Ki,7.328
50504248,NS(=O)(=O)c1ccc(cc1)-n1nnc(-c2nnc(SCC(=O)c3ccc(Cl)cc3)[nH]2)c1-c1ccccc1,Ki,6.759
50504280,COc1cc(\C=N\Cc2ccc(cc2)S(N)(=O)=O)ccc1OCc1cn(CCCOc2ccc3ccc(=O)oc3c2)nn1,Ki,6.357
50504282,COc1cc(\C=N\Cc2ccc(cc2)S(N)(=O)=O)ccc1OCC#C,Ki,6.358
50504284,COc1cccc(\C=N\Cc2ccc(cc2)S(N)(=O)=O)c1OCc1cn(CCCOc2ccc3ccc(=O)oc3c2)nn1,Ki,6.41
50504287,COc1cccc(\C=N\Cc2ccc(cc2)S(N)(=O)=O)c1OCC#C,Ki,7.62
50504288,NS(=O)(=O)c1ccc(C\N=C\c2cc(Br)ccc2OCC#C)cc1,Ki,7.456
50504289,NS(=O)(=O)c1ccc(C\N=C\c2cc(ccc2OCc2cn(CCCOc3ccc4ccc(=O)oc4c3)nn2)[N+]([O-])=O)cc1,Ki,6.332
50504290,NS(=O)(=O)c1ccc(C\N=C\c2c(OCC#C)ccc3ccccc23)cc1,Ki,6.511
50504291,NS(=O)(=O)c1ccc(C\N=C\c2c(OCc3cn(CCCOc4ccc5ccc(=O)oc5c4)nn3)ccc3ccccc23)cc1,Ki,6.638
