Internal_ID,SMILES
2728,NS(=O)(=O)c1ccc(cc1)Nc1cc[n]c(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[n]1
2729,[S-]C(=S)OCC12CC3CC(C1)CC(C2)C3
2730,CCC(C)NC(=O)Nc1cc(ccc1)S(N)(=O)=O
2731,COc1cc(C(O)=O)c(cc1OC)NC(=O)c1cc2c(cc1)C(=O)N(Cc1ccc(cc1)S(N)(=O)=O)C2=O
2732,O
2733,Cc1cc(ccc1)C(=O)NC(=[Se])NCCc1ccc(cc1)S(N)(=O)=O
2734,NS(=O)(=O)c1ccc(cc1)NC(=O)CN1CCN(CC1)c1ccc(Cl)cc1
2735,CN1c2ccccc2C(=Nc2ccc(cc2)NC(=O)Nc2ccc(cc2)S(N)(=O)=O)C1=O
2736,NS(=O)(=O)c1ccc(cc1)-c1[n][n]2c([n]1)[s]cc2-c1ccc(cc1)-c1ccccc1
2737,Nc1[n][n]2cc([nH]c2c1N=Nc1ccc(cc1)S(N)(=O)=O)-c1ccc(Cl)cc1
2738,CCB(CC)OC(=O)C(N)CCCCNC(=S)Nc1ccc(cc1)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O
2739,Nc1c(c[n][n]1-c1ccc(cc1)S(N)(=O)=O)C(=O)NN=C1c2cc(ccc2NC1=O)[N+]([O-])=O
2740,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccccc1
2741,NS(=O)(=O)c1ccc(cc1)C(=O)NN=Cc1ccc(Br)cc1
2742,CCOc1[n]c(NCCc2ccc(cc2)S(N)(=O)=O)[n]c([n]1)OCC
2743,NS(=O)(=O)c1cc(I)c(cc1)NC(=O)CN(CC(O)=O)CCN(CC(O)=O)CC(=O)Nc1ccc(cc1I)S(N)(=O)=O
2744,CNc1[n]c(Nc2ccc(cc2)S(N)(=O)=O)[n]c(NC)[n]1
2745,NS(=O)(=O)c1ccc(cc1)NC(=O)N1CCN(Cc2ccc(Cl)cc2)CC1
2746,NS(=O)(=O)c1ccc(cc1)NNC(=O)c1c(F)c(F)c(F)c(F)c1F
2747,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(Cc2ccccc2)C(C1)CCO
2748,NS(=O)(=O)c1ccc(cc1)NC1OC(CO)C(O)C(O)C1O
2749,CC1(C)CC(=O)C2C(C3=C(CC(C)(C)CC3=O)N(c3ccc(cc3)C(=O)Nc3ccc(cc3)S(N)(=O)=O)C=2C1)c1ccc(Cl)cc1Cl
2750,NS(=O)(=O)c1ccc(CCN2C(=O)C3C(C2=O)C2(Cl)C(Cl)=C(Cl)C3(Cl)C2(Cl)Cl)cc1
2751,O
2752,CC(=O)N1N=C(CC1c1cc(ccc1)OS(N)(=O)=O)c1ccc(cc1)[N+]([O-])=O
2753,CC1(C)CC(=O)C2C(C3=C(CC(C)(C)CC3=O)N(c3ccc(cc3)C(=O)Nc3ccc(cc3)S(N)(=O)=O)C=2C1)c1cc(ccc1)[N+]([O-])=O
2754,CC1(C)CC(=O)C2C(C3=C(CC(C)(C)CC3=O)N(c3ccc(cc3)C(=O)Nc3ccc(cc3)S(N)(=O)=O)C=2C1)c1ccc(Cl)cc1
2755,NS(=O)(=O)c1ccc(cc1)-[n]1[n][n]c(c1C(F)(F)F)C(=O)c1ccc(F)cc1
2756,NS(=O)(=O)c1ccc(cc1)NC1OC(CO)C(O)C(O)C1O
2757,NS(=O)(=O)c1ccc(cc1)N=C1NC(=O)C(S1)=C1c2ccccc2NC1=O
2758,CC(CCC(=O)Nc1ccc(cc1Br)S(N)(=O)=O)C1CCC2C3C(CCC21C)C1(C)CCC(O)CC1CC3O
2759,NS(=O)(=O)c1cc(ccc1)NS(=O)(=O)c1ccc(cc1)NS(=O)(=O)C(F)(F)F
2760,NS(=O)(=O)OCCOc1ccc(cc1)-[n]1c[n]cc1
2761,CC1C(=Cc2ccc(cc2)S(C)=O)c2ccc(F)cc2C=1CC(=O)Nc1ccc(cc1)S(N)(=O)=O
2762,NS(=O)(=O)c1cc(c(NC(=O)CN(CCN(CC(O)=O)c2ccccc2O)c2ccccc2O)c(Cl)c1Cl)S(N)(=O)=O
2763,NS(=O)(=O)c1ccc(cc1)Nc1cc[n]c(NC(=O)CN)[n]1
2764,CCOc1ccc(cc1)S(N)(=O)=O
2765,CCNc1[n]c(NCCc2ccc(cc2)S(N)(=O)=O)[n]c(NCC)[n]1
2766,Cc1cc(c(cc1Cl)SCc1ccc(cc1)C(F)(F)F)S(=O)(=O)NC(=N)NNc1ccc(cc1)S(N)(=O)=O
2767,COc1ccc(cc1)Nc1[n]c[n]c2c1c(c[n]2-c1ccc(cc1)S(N)(=O)=O)-c1ccc(Cl)cc1
2768,CC12CCC(CC1=CC(=O)C1C2CCC2(C)C1CCC2=O)OS(N)(=O)=O
2769,Nc1[n][n]2c([n]ccc2-c2ccc(Cl)cc2)c1N=Nc1ccc(cc1)S(N)(=O)=O
2770,Cc1c(NC(=O)Oc2ccc(cc2)S(N)(=O)=O)oc2ccccc21
2771,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1cc(Cl)ccc1
2772,NS(=O)(=O)c1ccc(CNC(=O)CN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC(O)=O)cc1
2773,OB(O)c1ccccc1
2774,NS(=O)(=O)c1ccc(cc1)OCc1ccc(F)cc1
2775,NS(=O)(=O)c1ccccc1NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F
2776,NS(=O)(=O)c1cc2NC(=O)CSc2[s]1
2777,NS(=O)(=O)c1ccc(cc1)-[n]1c(=S)[nH][n]c1-c1ccc(Cl)cc1
2778,NS(=O)(=O)c1ccc(CCN(Cc2ccc(F)cc2)C(=O)CN(CCc2ccccc2)CCC(O)=O)cc1
2779,CC1(C)OC2COC3(COC(=O)NS(N)(=O)=O)OC(C)(C)OC3C2O1
2780,NS(=O)(=O)c1ccc(CCNC(=O)CCS)cc1
2781,COC(=O)CNC(=O)Nc1ccc(cc1)S(N)(=O)=O
2782,COc1cccc(C=NCc2ccc(cc2)S(N)(=O)=O)c1OCC#C
2783,Nc1ccc[n]c1Nc1ccc(cc1)S(N)(=O)=O
2784,NS(=O)(=O)c1cc(c(Cl)cc1Cl)C(=O)NNC(=O)c1ccccc1
2785,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1ccc(cc1)[N+]([O-])=O
2786,OCCCCNC([S-])=S
2787,OCCCCNC([S-])=S
2788,NS(=O)(=O)c1ccc(SCc2ccc3ccccc3c2)[s]1
2789,COc1cc2C(=C3SC(NC3=O)=Nc3ccc(cc3)S(N)(=O)=O)C(=O)Nc2cc1
2790,NS(=O)(=O)NCc1c[s]c([n]1)-c1ccc(cc1)S(=O)(=O)c1ccc(Cl)cc1
2791,C[n]1[n]c([s]c1=NS(=O)(=O)C(F)(F)F)S(N)(=O)=O
2792,CC(C)(C)c1ccc(CNCc2ccc(cc2)S(N)(=O)=O)cc1
2793,NS(=O)(=O)c1ccc(cc1)NN=Cc1ccc(cc1)N1CCCCC1
2794,NS(=O)(=O)c1cc(c(NC(=O)CNCCNCC(O)=O)c(Cl)c1Cl)S(N)(=O)=O
2795,COc1ccc(CC2CC2C(O)=O)cc1OC
2796,NS(=O)(=O)c1ccc(cc1)C(=O)NN=Cc1ccc(F)cc1
2797,COc1ccc(cc1-c1[n]c([n]c(Nc2ccc(cc2)S(N)(=O)=O)c1C#N)SCC(=O)c1ccccc1)OC
2798,NS(=O)(=O)c1cc(c(NC(=O)CNCC(O)=O)c(Cl)c1Cl)S(N)(=O)=O
2799,NS(=O)(=O)c1cc(c(cc1Cl)NC(=O)CN(CC(O)=O)CCN(CC(O)=O)CC(=O)Nc1cc(Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O)S(N)(=O)=O
2800,NS(=O)(=O)OCCCCCCCCCCOS(N)(=O)=O
2801,CC(=O)N1N=C(CC1c1cc(ccc1)OS(N)(=O)=O)c1ccc(C)cc1
2802,[S-]C(=S)NCCC[n]1c[n]cc1
2803,COc1ccc(CNC(=O)CSc2[n]c3ccccc3c(=O)[n]2CCc2ccc(cc2)S(N)(=O)=O)cc1OC
2804,CC(Sc1[n]c2ccccc2c(=O)[n]1CCc1ccc(cc1)S(N)(=O)=O)C(=O)Nc1ccc(Cl)cc1
2805,NS(=O)(=O)c1ccc(CC[n]2c([n]c3ccccc3c2=O)SCC(=O)NCc2ccc(F)cc2)cc1
2806,COc1c(cc(cc1OC)NC(=O)CSc1[n]c2ccccc2c(=O)[n]1CCc1ccc(cc1)S(N)(=O)=O)OC
2807,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)c(Br)c1
2808,NS(=O)(=O)c1ccc(CCNCCC(=O)c2ccccc2)cc1
2809,NS(=O)(=O)c1ccc(CNC(=O)C(Cc2ccc(O)c(Br)c2)=NO)cc1
2810,Cc1cc(=O)oc2cc(ccc21)OS(N)(=O)=O
2811,CN(Cc1ccccc1)C([S-])=S
2812,CCOc1ccc(cc1)NC(=O)CSc1[n]c2ccccc2c(=O)[n]1CCc1ccc(cc1)S(N)(=O)=O
2813,Cc1ccc(cc1)C(=O)NNC(=O)c1cc(c(Cl)cc1Cl)S(N)(=O)=O
2814,NS(=O)(=O)c1ccc(cc1)NS(=O)(=O)c1c(F)c(F)cc(F)c1F
2815,NS(=O)(=O)c1ccc(cc1)NC(=S)N1CCCC1C(O)=O
2816,NS(=O)(=O)c1ccc(cc1)NC(=S)N1CCCC1C(O)=O
2817,NS(=O)(=O)c1cc2c(cc1)N(Cc1ccc(cc1)[N+]([O-])=O)C(=O)C2=O
2818,Nc1[n]c([n][n]1-c1ccc(cc1)S(N)(=O)=O)C(=O)NN=Cc1ccc(cc1)[N+]([O-])=O
2819,NC(=O)CSc1[n]c2ccccc2c(=O)[n]1CCc1ccc(cc1)S(N)(=O)=O
2820,CCc1cc(cc(CC)[n+]1CC(=O)Nc1ccc(cc1I)S(N)(=O)=O)-c1ccccc1
2821,NS(=O)(=O)c1ccc(CC[n]2c([n]c3ccccc3c2=O)SCC(=O)Nc2ccc(F)cc2)cc1
2822,CC(=O)c1ccc(cc1)NC(=O)CSc1[n]c2ccccc2c(=O)[n]1CCc1ccc(cc1)S(N)(=O)=O
2823,Cc1ccc(cc1)NC(=O)CSc1[n]c2ccccc2c(=O)[n]1CCc1ccc(cc1)S(N)(=O)=O
2824,COc1ccc(cc1)NC(=O)CSc1[n]c2ccccc2c(=O)[n]1CCc1ccc(cc1)S(N)(=O)=O
2825,NS(=O)(=O)c1ccc(cc1)NC1OC(CO)C(O)C(O)C1O
2826,NS(=O)(=O)c1ccc(CCNC(=O)CCCCCNc2cc[n](O)c(=O)[n]2)cc1
2827,NS(=O)(=O)c1ccc(cc1)Nc1cc[n]c(NS(=O)(=O)C(F)(F)F)[n]1
2828,CC(=O)Nc1ccc(cc1Br)S(N)(=O)=O
2829,NS(=O)(=O)c1ccc(CC[n]2c([n]c3ccccc3c2=O)SCC(=O)c2ccc(F)cc2)cc1
2830,Cc1ccc(cc1)C(=O)CSc1[n]c2ccccc2c(=O)[n]1CCc1ccc(cc1)S(N)(=O)=O
2831,Nc1o[n]c(c1S(N)(=O)=O)-c1c[s]c(c1)S(N)(=O)=O
2832,CC(Sc1[n]c2ccccc2c(=O)[n]1CCc1ccc(cc1)S(N)(=O)=O)C(=O)c1ccccc1
2833,NS(=O)(=O)c1ccc(CC[n]2c([n]c3ccccc3c2=O)SCC(=O)c2ccc(Br)cc2)cc1
2834,NS(=O)(=O)c1ccc(CC[n]2c([n]c3ccccc3c2=O)SCC(=O)c2ccccc2)cc1
2835,CC(C)Cc1ccc(cc1)C(C)C(=O)NCCCOc1ccc(cc1)S(N)(=O)=O
2836,NS(=O)(=O)c1cc(ccc1)NC(=O)Nc1ccc(I)cc1
2837,NS(=O)(=O)c1ccc(CC[n]2c([n]c3ccccc3c2=O)SCC(=O)Nc2ccccc2)cc1
2838,NS(=O)(=O)c1ccc(cc1)-c1[n][n]c(o1)-c1ccc(Br)c[n]1
2839,NS(=O)(=O)c1cc(Cl)c(cc1)NC(=O)c1cccc([n]1)C(O)=O
2840,NS(=O)(=O)c1ccc(CC[n]2c([n]c3ccccc3c2=O)SCC(=O)Nc2ccc(Br)cc2)cc1
2841,NS(=O)(=O)c1ccc(cc1)NC1OC(CO)C(O)C(O)C1O
2842,CCOC(=O)Cc1[n]c2c3c([n]c[n]2[n]1)[n](cc3-c1ccc(Br)cc1)-c1ccc(cc1)S(N)(=O)=O
2843,NS(=O)(=O)c1ccc(CC[n]2c([n]c3ccccc3c2=O)SCC(=O)Nc2ccc(Cl)cc2)cc1
2844,NS(=O)(=O)c1ccc(cc1)C(=O)NNC(=O)NC1c2ccccc2-c2ccccc21
2845,CN(C)CCN1CCN(CC1)C(=S)SCC(=O)Nc1ccc(cc1)S(N)(=O)=O
2846,NS(=O)(=O)c1ccc(CCNC(=O)c2cc(c(Cl)cc2)S(N)(=O)=O)cc1
2847,CCCNP(=O)(Oc1ccc(cc1)S(N)(=O)=O)c1ccccc1
2848,NS(=O)(=O)c1ccc(cc1)NC(=O)N1CCN(CC1)c1ccc(c[n]1)C(F)(F)F
2849,NS(=O)(=O)c1ccc(CCN2C(=O)c3cc(ccc3C2=O)C(O)=O)cc1
2850,NS(=O)(=O)c1ccc(CN2C(=O)c3ccc(cc3C2=O)C(O)=O)cc1
2851,CC(CCC(=O)NCc1ccc(cc1)S(N)(=O)=O)C1CCC2C3C(CC(=O)C21C)C1(C)CCC(=O)CC1CC3=O
2852,COc1cc2c(cc([n]c2cc1)-c1cc(OC)c(cc1)OC)C(=O)Nc1ccc(cc1)S(N)(=O)=O
2853,CN(C)c1ccc(C=NNC(=O)c2cc(-c3ccc[s]3)[n]([n]2)-c2ccc(cc2)S(N)(=O)=O)cc1
2854,NS(=O)(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(O)=O
2855,NS(=O)(=O)c1ccc(cc1)NC1CCN(c2[n]cc[s]2)C1=O
2856,NS(=O)(=O)c1ccc(cc1)N1C(C(CC1=O)C(=O)NCCC(O)=O)c1ccc(Cl)cc1
2857,NS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2F)cc1
2858,COc1cc(C(O)=O)c(cc1)NC(=O)c1cc2c(cc1)C(=O)N(c1ccc(cc1)S(N)(=O)=O)C2=O
2859,Cc1c(c[n]c2c(c[n][n]12)NC(=S)NCc1ccc(cc1)S(N)(=O)=O)C(=O)OCC
2860,ONS(=O)(=O)c1ccccc1
2861,NS(=O)(=O)c1ccc(cc1)OCc1c(F)c(F)c(F)c(F)c1F
2862,NS(=O)(=O)c1cc(c(NC(=O)CN(CC(O)=O)CC(O)=O)c(Cl)c1Cl)S(N)(=O)=O
2863,CC1=CC(=O)N(CC(=O)c2cc(ccc2)[N+]([O-])=O)S(=O)(=O)O1
2864,Cc1cc(c(cc1Cl)SCc1ccccc1)S(=O)(=O)NC(=N)NNc1ccc(cc1)S(N)(=O)=O
2865,Cc1cc2c(cc1)C(=O)N(Cc1ccc(cc1)S(N)(=O)=O)C2=O
2866,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1cc2ccccc2oc1=O
2867,COC(=O)c1cc2c(cc1)C(=O)N(CCc1ccc(cc1)S(N)(=O)=O)C2=O
2868,COC(=O)c1cc2c(cc1)C(=O)N(Cc1ccc(cc1)S(N)(=O)=O)C2=O
2869,CCCC(CCC)C(=O)Nc1c(cc(c(Cl)c1Cl)S(N)(=O)=O)S(N)(=O)=O
2870,CC(=O)c1ccc(cc1)N1CCN(CCNC(=O)Nc2ccc(cc2)S(N)(=O)=O)CC1
2871,COC(=O)c1cc2c(cc1)C(=O)N(c1ccc(cc1)S(N)(=O)=O)C2=O
2872,COc1ccc(cc1OC)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccccc1
2873,NS(=O)(=O)c1ccc(cc1)N=c1[s]cc(-c2ccccc2)[n]1C1CCCCC1
2874,O
2875,Cc1[n]c(NC(=O)Nc2ccc(cc2)S(N)(=O)=O)c(C)[n]c1C
2876,CN(CC(=O)Nc1ccc(cc1Cl)S(N)(=O)=O)C(N)=N
2877,NS(=O)(=O)c1ccc(cc1)NC(=[SH+])NC(CO)C(O)c1ccc(cc1)[N+]([O-])=O
2878,NS(=O)(=O)c1ccc(cc1)NNCCC(=O)c1ccccc1
2879,NS(=O)(=O)c1ccc(cc1)NC(=S)NN=C1c2cccc(F)c2NC1=O
2880,Cc1ccc(cc1)N1CCN(CC(=O)Nc2ccc(cc2)S(N)(=O)=O)CC1
2881,NS(=O)(=O)NCCSSCCNS(N)(=O)=O
2882,NS(=O)(=O)c1ccc(cc1)-[n]1[n][n]c(-c2[nH]c([n][n]2)SCC(=O)c2ccc(F)cc2)c1-c1ccccc1
2883,NS(=O)(=O)c1ccc(cc1)C(=O)NN=C(CS(=O)(=O)c1ccccc1)c1ccccc1
2884,COc1ccc(cc1OC)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccc(Br)cc1
2885,NS(=O)(=O)c1ccc(cc1)Nc1cc[n]c(NC(=O)c2c(F)c(F)c(F)c(F)c2F)[n]1
2886,COc1cc(ccc1C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccccc1)OC
2887,COc1cc(ccc1C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccc(F)cc1)OC
2888,COc1ccc(cc1)-c1[n][nH]c(=S)[n]1-c1ccc(cc1)S(N)(=O)=O
2889,COc1cc(ccc1C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccc(Br)cc1)OC
2890,COc1cc(ccc1C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccc(Cl)cc1)OC
2891,NS(=O)(=O)c1ccc(CCNC(=[Se])NC(=O)c2cc3OCOc3cc2)cc1
2892,COc1ccc(cc1OC)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccc(Cl)cc1
2893,CC12CCC(CC1=CCC1C2CCC2(C)C1CCC2=O)OS(N)(=O)=O
2894,CNc1[n]c(NCCc2ccc(cc2)S(N)(=O)=O)[n]c(NC)[n]1
2895,Cc1ccc(cc1)-c1c([n][n][n]1-c1ccc(cc1)S(N)(=O)=O)C(=O)NN
2896,NS(=O)(=O)c1ccc(CCN2CN(CCS2(=O)=O)Cc2ccc(cc2)[N+]([O-])=O)cc1
2897,NS(=O)(=O)c1ccc(cc1)NC(=O)CCS
2898,NS(=O)(=O)c1[n][n]c(NS(=O)(=O)c2ccc(cc2)NC(=S)Nc2cc(c(cc2)-c2c3ccc(=O)cc3oc3cc(O)ccc32)C(O)=O)[s]1
2899,NS(=O)(=O)c1cc2[s]c([n]c2cc1)-[n]1cc(C#N)c([n]1)-c1ccc(F)cc1
2900,NS(=O)(=O)c1ccc(CNc2[n]c(NN)[n]c(NN)[n]2)cc1
2901,CC1C(=Cc2ccc(cc2)S(C)=O)c2ccc(F)cc2C=1CC(=O)NCCc1ccc(cc1)S(N)(=O)=O
2902,NS(=O)(=O)c1ccc(CCN2S(=O)(=O)c3ccccc3S2(=O)=O)cc1
2903,CC(C)(C)OC(=O)NCc1c[n]([n][n]1)-c1c(F)c(F)c(c(F)c1F)S(N)(=O)=O
2904,NS(=O)(=O)NCc1c[s]c([n]1)-c1ccc(cc1)S(=O)(=O)c1ccccc1
2905,NS(=O)(=O)c1ccc(CN2S(=O)(=O)c3ccccc3S2(=O)=O)cc1
2906,CN1c2ccc(Cl)cc2C(=NNc2ccc(cc2)S(N)(=O)=O)C1=O
2907,CNCC(=O)Nc1ccc(cc1Cl)S(N)(=O)=O
2908,NS(=O)(=O)c1ccc(CN2C(=O)CCC2=O)cc1
2909,NS(=O)(=O)c1ccc(cc1)N1C(SCC1=O)c1ccc(Br)cc1
2910,CC1(C)CC(CC(C)(C)N1[O])NC(=S)NCCc1ccc(cc1)S(N)(=O)=O
2911,CC(=O)N1N=C(CC1c1cccc2ccccc21)c1ccc(cc1)OS(N)(=O)=O
2912,NS(=O)(=O)c1ccc(CCNc2[n]c(Cl)[n]c(NCCC(O)=O)[n]2)cc1
2913,NS(=O)(=O)c1[n][n]c(NS(=O)(=O)c2cc(ccc2)C(=O)OCCCCO[N+]([O-])=O)[s]1
2914,Cc1c([s]c2[n]c3ccccc3[n]12)C(C)=NNC(=O)c1ccc(cc1)S(N)(=O)=O
2915,Cc1[n](Cc2ccccc2)cc[n+]1Cc1c(cc(cc1OC)OC)OC
2916,Cc1c(NC(=O)NNC(=O)c2ccc(cc2)S(N)(=O)=O)oc2ccccc21
2917,Cc1[n](Cc2ccccc2)cc[n+]1CCO
2918,Cc1[n](CCCCCCCCCC)cc[n+]1CCc1ccc(O)cc1
2919,Nc1[n][n]2c([n]ccc2-c2ccccc2)c1N=Nc1ccc(cc1)S(N)(=O)=O
2920,[S-]C(=S)N1CCCC1
2921,CCCCN(CC)C([S-])=S
2922,Cc1[n](CCCCCCCCCC)cc[n+]1Cc1ccc(C=C)cc1
2923,CC(=O)N1N=C(CC1c1ccc(cc1)OS(N)(=O)=O)c1cc(Cl)c(Cl)cc1
2924,NC1Cc2ccc(cc2C1)S(N)(=O)=O
2925,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NCc1ccc(cc1)S(N)(=O)=O
2926,Nc1ccc(cc1)C(=O)Nc1ccc(cc1)S(N)(=O)=O
2927,Cc1cc(ccc1)Nc1[n]c[n]c2c1c(c[n]2-c1ccc(cc1)S(N)(=O)=O)-c1ccc(Cl)cc1
2928,Cc1c(c[n]c2c(c[n][n]21)NC(=O)NCCc1ccc(cc1)S(N)(=O)=O)C(O)=O
2929,NS(=O)(=O)c1ccc(cc1)NCCC(=O)c1cc2ccccc2cc1
2930,NS(=O)(=O)c1ccc(CCNC(=O)CCCNc2cc[n](O)c(=O)[n]2)cc1
2931,Cc1[n](CCCCCCCCCC)cc[n+]1Cc1c(cc(cc1OC)OC)OC
2932,CCN1C(C(CC1=O)C(=O)OC)c1ccc(cc1)S(N)(=O)=O
2933,NS(=O)(=O)c1cc(-c2[n][n]c(o2)-c2ccccc2)c(Cl)cc1Cl
2934,Cc1[n](Cc2ccccc2)cc[n+]1CN1C(=O)c2ccccc2C1=O
2935,NS(=O)(=O)c1ccc(CN2C(=O)c3cc(cc4cccc(c43)C2=O)[N+]([O-])=O)cc1
2936,OC(=O)c1cc(Cl)ccc1NC(=O)c1cc2c(cc1)C(=O)OC2=O
2937,Cc1c(NC(=O)Nc2ccccc2S(N)(=O)=O)oc2ccccc21
2938,NS(=O)(=O)c1ccc(cc1)OCc1ccc(Br)cc1
2939,NS(=O)(=O)c1cc(ccc1)-[n]1c(S)[n]c2ccc(I)cc2c1=O
2940,NS(=O)(=O)c1cc(ccc1)N1C(=O)c2c(c(Cl)c(Cl)c(Cl)c2Cl)C1=O
2941,NS(=O)(=O)c1cc2C(O)CCSc2[s]1
2942,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccccc2)cc1
2943,Cc1[n](Cc2ccccc2)cc[n+]1Cc1ccc(C=C)cc1
2944,NS(=O)(=O)c1ccc(cc1)N=Cc1coc2ccccc2c1=O
2945,NS(=O)(=O)c1ccc(cc1)NC(=O)CSC(=S)N1CCN(CC1)c1cccc[n]1
2946,Cc1[n](CCCCCCCCCC)cc[n+]1CN1C(=O)c2ccccc2C1=O
2947,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1ccccc1F
2948,CCOC(=O)C(Nc1ccc(cc1)S(N)(=O)=O)C(=O)OCC
2949,CCCCCCCCCC[n]1cc[n+](CCO)c1C
2950,CC(C)(C)C(=O)NCc1ccc(cc1)S(N)(=O)=O
2951,CC(=O)Nc1ccc(cc1)S(=O)(=O)NO
2952,CC(CCC(=O)NCCc1ccc(cc1)S(N)(=O)=O)C1CCC2C3C(CC(=O)C21C)C1(C)CCC(=O)CC1CC3=O
2953,CN(CC(=O)Nc1ccc(cc1Br)S(N)(=O)=O)C(N)=N
2954,COc1ccc(c[n]1)-c1[n][n]c(o1)-c1ccc(cc1)S(N)(=O)=O
2955,NS(=O)(=O)c1ccc(cc1)NC(=O)CN1CCN(CC1)c1ccc(Br)cc1
2956,CC(=O)Nc1ccc(cc1F)S(N)(=O)=O
2957,Nc1c(F)cc(cc1I)S(N)(=O)=O
2958,NS(=O)(=O)c1ccc(CNc2[n]c(NCC(O)=O)[n]c(Cl)[n]2)cc1
2959,NS(=O)(=O)Oc1ccc(cc1)NC1=NC(=O)C(=Cc2ccccc2)S1
2960,CC1(C)OC2C3OC(C)(C)OC3OC(COS(N)(=O)=O)C2O1
2961,C#CCOc1ccc(cc1)S(N)(=O)=O
2962,Cc1ccc(cc1)-c1[n][n]c(o1)-c1cc(c(Cl)cc1Cl)S(N)(=O)=O
2963,O=C1C(CCCC1C(Nc1ccccc1)c1c(Cl)cccc1Cl)C(Nc1ccccc1)c1c(Cl)cccc1Cl
2964,NS(=O)(=O)c1ccc(cc1)-[n]1[n]cc2CSc3cc(Cl)ccc3-c12
2965,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1cc(ccc1)[N+]([O-])=O
2966,Cc1cc(c(cc1Cl)SCc1ccc(cc1)C(F)(F)F)S(=O)(=O)NC(=N)Nc1cccc(c1)S(N)(=O)=O
2967,Cc1[n]c(C(=O)OCC(=O)Nc2ccc(cc2)S(N)(=O)=O)c(C)[n]c1C
2968,NS(=O)(=O)Oc1ccc(cc1)NC1=NC(=O)C(=Cc2ccc(cc2)C(F)(F)F)S1
2969,NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2S)cc1
2970,NS(=O)(=O)Oc1ccc(cc1)NC1=NC(=O)C(=Cc2cccc3ccccc23)S1
2971,COc1ccc(cc1)C(=O)C(Nc1ccc(cc1)S(N)(=O)=O)C(=O)OCC
2972,COCCOP(=O)(Oc1ccc(cc1)S(N)(=O)=O)c1ccccc1
2973,Cc1ccc(C=C2SC(Nc3ccc(cc3)OS(N)(=O)=O)=NC2=O)cc1
2974,CC1(C)CC(=O)C2C(C3=C(CC(C)(C)CC3=O)N(c3ccc(cc3)C(=O)Nc3ccc(cc3)S(N)(=O)=O)C=2C1)c1ccc(cc1)[N+]([O-])=O
2975,COc1c(cc(C=C2SC(Nc3ccc(cc3)OS(N)(=O)=O)=NC2=O)cc1OC)OC
2976,Cc1cc([n]c([n]1)-c1[n]cccc1C#N)OCc1c[n]([n][n]1)-c1ccc(cc1)S(N)(=O)=O
2977,CCC(C)NC([S-])=S
2978,NS(=O)(=O)Oc1ccc(cc1)NC1=NC(=O)C(=Cc2ccc(cc2)[N+]([O-])=O)S1
2979,NS(=O)(=O)Oc1ccc(cc1)NC1=NC(=O)C(=Cc2ccc(F)cc2)S1
2980,NS(=O)(=O)Oc1ccc(cc1)NC1=NC(=O)C(=Cc2ccc(Cl)cc2)S1
2981,CC(C)(C)OC(=O)NCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O
2982,COc1ccc(cc1)C=C1SC(Nc2ccc(cc2)OS(N)(=O)=O)=NC1=O
2983,NS(=O)(=O)c1ccc(CCN=C2NC(=O)C(S2)=C2c3cc(ccc3NC2=O)[N+]([O-])=O)cc1
2984,Cc1ccccc1-c1cc(c2cc(ccc2[n]1)OC)C(=O)Nc1ccc(cc1)S(N)(=O)=O
2985,[S-]C(=S)N1CCCCC1
2986,[S-]C(=S)N1CCCCC1
2987,NS(=O)(=O)OCc1c[s]c([n]1)-c1ccc(cc1)S(=O)(=O)c1ccc(Cl)cc1
