Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
179491,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3ccc(C(=O)NC4CCN(CC4)C4COC4)c4ccccc34)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.54,1.26,;2.14,1.89,;1.97,3.42,;3.22,4.33,;3.06,5.86,;4.31,6.76,;1.65,6.48,;1.49,8.01,;2.74,8.92,;2.58,10.45,;1.17,11.08,;-.08,10.17,;.09,8.64,;1.01,12.61,;-.24,13.51,;.64,14.83,;1.91,13.86,;4.63,3.7,;5.87,4.6,;7.28,3.98,;7.44,2.45,;6.2,1.54,;4.79,2.17,;2.46,-1.17,)|",Ki,nM,6.20
179492,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3ccc(C(=O)N4CCN(C)CC4)c4ccccc34)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.54,1.26,;2.14,1.89,;1.97,3.42,;3.22,4.33,;3.06,5.86,;4.31,6.76,;1.65,6.48,;1.49,8.01,;.08,8.64,;-1.16,7.74,;-2.57,8.36,;-1,6.2,;.41,5.58,;4.63,3.7,;5.87,4.6,;7.28,3.98,;7.44,2.45,;6.2,1.54,;4.79,2.17,;2.46,-1.17,)|",Ki,nM,4.10
179492,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3ccc(C(=O)N4CCN(C)CC4)c4ccccc34)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.54,1.26,;2.14,1.89,;1.97,3.42,;3.22,4.33,;3.06,5.86,;4.31,6.76,;1.65,6.48,;1.49,8.01,;.08,8.64,;-1.16,7.74,;-2.57,8.36,;-1,6.2,;.41,5.58,;4.63,3.7,;5.87,4.6,;7.28,3.98,;7.44,2.45,;6.2,1.54,;4.79,2.17,;2.46,-1.17,)|",Ki,nM,5.30
179493,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.31,1.22,;2.06,2.12,;2.54,3.59,;4.08,3.59,;4.55,2.12,;6.04,1.72,;6.44,.24,;7.13,2.81,;1.63,4.83,;.1,4.67,;2.26,6.24,;1.35,7.49,;1.98,8.89,;1.07,10.14,;-.46,9.98,;-1.36,11.22,;-1.09,8.57,;-.18,7.33,;2.46,-1.17,)|",Ki,nM,4.90
179493,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.31,1.22,;2.06,2.12,;2.54,3.59,;4.08,3.59,;4.55,2.12,;6.04,1.72,;6.44,.24,;7.13,2.81,;1.63,4.83,;.1,4.67,;2.26,6.24,;1.35,7.49,;1.98,8.89,;1.07,10.14,;-.46,9.98,;-1.36,11.22,;-1.09,8.57,;-.18,7.33,;2.46,-1.17,)|",Ki,nM,5.70
179574,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(CC3)C3CCOCC3)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.31,1.22,;2.06,2.12,;2.54,3.59,;4.08,3.59,;4.55,2.12,;6.04,1.72,;6.44,.24,;7.13,2.81,;1.63,4.83,;.1,4.67,;2.26,6.24,;1.35,7.49,;1.98,8.89,;1.07,10.14,;-.46,9.98,;-1.09,8.57,;-.18,7.33,;-1.36,11.22,;-.74,12.63,;-1.64,13.88,;-3.17,13.72,;-3.8,12.31,;-2.9,11.06,;2.46,-1.17,)|",Ki,nM,4.50
179574,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(CC3)C3CCOCC3)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.31,1.22,;2.06,2.12,;2.54,3.59,;4.08,3.59,;4.55,2.12,;6.04,1.72,;6.44,.24,;7.13,2.81,;1.63,4.83,;.1,4.67,;2.26,6.24,;1.35,7.49,;1.98,8.89,;1.07,10.14,;-.46,9.98,;-1.09,8.57,;-.18,7.33,;-1.36,11.22,;-.74,12.63,;-1.64,13.88,;-3.17,13.72,;-3.8,12.31,;-2.9,11.06,;2.46,-1.17,)|",Ki,nM,5.70
179627,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(CC3)C3COC3)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.31,1.22,;2.06,2.12,;2.54,3.59,;4.08,3.59,;4.55,2.12,;6.04,1.72,;6.44,.24,;7.13,2.81,;1.63,4.83,;.1,4.67,;2.26,6.24,;1.35,7.49,;1.98,8.89,;1.07,10.14,;-.46,9.98,;-1.09,8.57,;-.18,7.33,;-1.36,11.22,;-2.87,11.54,;-2.63,13.15,;-1.13,12.65,;2.46,-1.17,)|",Ki,nM,11
179627,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(CC3)C3COC3)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.31,1.22,;2.06,2.12,;2.54,3.59,;4.08,3.59,;4.55,2.12,;6.04,1.72,;6.44,.24,;7.13,2.81,;1.63,4.83,;.1,4.67,;2.26,6.24,;1.35,7.49,;1.98,8.89,;1.07,10.14,;-.46,9.98,;-1.09,8.57,;-.18,7.33,;-1.36,11.22,;-2.87,11.54,;-2.63,13.15,;-1.13,12.65,;2.46,-1.17,)|",Ki,nM,6.50
179633,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3ccc(NC(=O)N4CCN(C)CC4)c4ccccc34)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.54,1.26,;2.14,1.89,;1.97,3.42,;3.22,4.33,;3.06,5.86,;1.65,6.48,;.41,5.58,;1.49,8.01,;2.74,8.92,;2.58,10.45,;1.17,11.08,;1.01,12.61,;-.08,10.17,;.09,8.64,;4.63,3.7,;5.87,4.6,;7.28,3.98,;7.44,2.45,;6.2,1.54,;4.79,2.17,;2.46,-1.17,)|",Ki,nM,2.60
179633,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3ccc(NC(=O)N4CCN(C)CC4)c4ccccc34)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.54,1.26,;2.14,1.89,;1.97,3.42,;3.22,4.33,;3.06,5.86,;1.65,6.48,;.41,5.58,;1.49,8.01,;2.74,8.92,;2.58,10.45,;1.17,11.08,;1.01,12.61,;-.08,10.17,;.09,8.64,;4.63,3.7,;5.87,4.6,;7.28,3.98,;7.44,2.45,;6.2,1.54,;4.79,2.17,;2.46,-1.17,)|",Ki,nM,4.60
179637,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3ccc(NC(=O)N4CCN(CC4)C4COC4)c4ccccc34)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.54,1.26,;2.14,1.89,;1.97,3.42,;3.22,4.33,;3.06,5.86,;1.65,6.48,;.41,5.58,;1.49,8.01,;2.74,8.92,;2.58,10.45,;1.17,11.08,;-.08,10.17,;.09,8.64,;1.01,12.61,;1.76,13.53,;.76,14.4,;.02,13.22,;4.63,3.7,;5.87,4.6,;7.28,3.98,;7.44,2.45,;6.2,1.54,;4.79,2.17,;2.46,-1.17,)|",Ki,nM,17
179637,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3ccc(NC(=O)N4CCN(CC4)C4COC4)c4ccccc34)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.54,1.26,;2.14,1.89,;1.97,3.42,;3.22,4.33,;3.06,5.86,;1.65,6.48,;.41,5.58,;1.49,8.01,;2.74,8.92,;2.58,10.45,;1.17,11.08,;-.08,10.17,;.09,8.64,;1.01,12.61,;1.76,13.53,;.76,14.4,;.02,13.22,;4.63,3.7,;5.87,4.6,;7.28,3.98,;7.44,2.45,;6.2,1.54,;4.79,2.17,;2.46,-1.17,)|",Ki,nM,7.10
179638,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc(cc(c3)C(C)(C)C)C(=O)NC3CCN(C)CC3)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.54,1.26,;4.79,2.17,;4.63,3.7,;3.22,4.33,;1.97,3.42,;2.14,1.89,;.57,4.05,;-.97,4.08,;.9,5.55,;.23,2.54,;5.87,4.6,;5.71,6.14,;7.28,3.98,;8.53,4.88,;9.93,4.26,;11.18,5.16,;11.02,6.69,;12.26,7.6,;9.61,7.32,;8.37,6.41,;2.46,-1.17,)|",Ki,nM,2.20
179638,"COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc(cc(c3)C(C)(C)C)C(=O)NC3CCN(C)CC3)c21 |(-1.5,3.22,;-2.13,1.81,;-1.36,.48,;.18,.48,;.95,-.85,;.18,-2.19,;-1.36,-2.19,;-2.13,-.85,;-3.67,-.85,;-4.57,-2.1,;-4.18,-3.59,;-6.04,-1.62,;-6.04,-.08,;-4.57,.39,;-4.18,1.88,;1.21,-3.33,;2.62,-2.71,;4.03,-3.33,;5.27,-2.43,;6.68,-3.05,;5.11,-.9,;3.7,-.27,;3.54,1.26,;4.79,2.17,;4.63,3.7,;3.22,4.33,;1.97,3.42,;2.14,1.89,;.57,4.05,;-.97,4.08,;.9,5.55,;.23,2.54,;5.87,4.6,;5.71,6.14,;7.28,3.98,;8.53,4.88,;9.93,4.26,;11.18,5.16,;11.02,6.69,;12.26,7.6,;9.61,7.32,;8.37,6.41,;2.46,-1.17,)|",Ki,nM,5.20
