Monomer_ID,Internal_ID,SMILES,pKi
25905,2220,"Cc1ccccc1-c1c([nH]c2ccc(cc12)S(N)(=O)=O)C(=O)NN |(-3.28,7.1,;-1.8,7.52,;-1.42,9.01,;.06,9.43,;1.17,8.36,;.79,6.86,;-.69,6.44,;-1.17,4.98,;-.26,3.73,;-1.17,2.49,;-2.63,2.96,;-3.97,2.19,;-5.3,2.96,;-5.3,4.5,;-3.97,5.27,;-2.63,4.5,;-6.63,5.27,;-7.97,6.04,;-5.86,6.61,;-7.4,3.94,;1.28,3.73,;2.05,2.4,;2.05,5.07,;3.59,5.07,)|",7.936
25913,2221,NNC(=O)c1[nH]c2ccc(cc2c1-c1ccc(Cl)cc1)S(N)(=O)=O,7.936
50261759,2222,COc1ccc(-c2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)c(C)c1,7.932
50354336,2223,CC(=O)OC[C@H]1O[C@@H](SCc2nnn(c2C#CCO)-c2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O |r|,7.924
50366074,2224,CC(=O)OC[C@H]1O[C@@H](NC(=S)NCc2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O |r|,7.924
50588993,2225,COc1ccc(cc1OC)C1CC(=NN1C(N)=S)c1ccc(N)cc1 |c:13|,7.921
50292001,2226,NS(=O)(=O)c1ccc(NC(=O)CN(CCOCCOCCN(CC(O)=O)CC(=O)Nc2ccc(cc2Br)S(N)(=O)=O)CC(O)=O)c(Br)c1,7.921
50377332,2227,CC1(C)CC(CC(C)(C)N1[O])NC(=S)Nc1ccc(cc1Cl)S(N)(=O)=O |^1:10|,7.921
50588992,2228,COc1cc(cc(OC)c1OC)C1CC(=NN1C(N)=S)c1ccc(C)cc1 |c:15|,7.921
50588991,2229,COc1cc(cc(OC)c1OC)C1CC(=NN1C(N)=S)c1ccc(Br)cc1 |c:15|,7.921
50588996,2230,COc1ccc(\C=C\C(=O)c2ccc(N)cc2)cc1OC,7.921
50588990,2231,COc1cc(cc(OC)c1OC)C1CC(=NN1C(N)=S)c1ccc(N)cc1 |c:15|,7.921
50588997,2232,COc1cc(\C=C\C(=O)c2ccc(O)cc2)ccc1N(C)C,7.921
50080699,2233,NCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)S(N)(=O)=O,7.921
50124175,2234,NS(=O)(=O)Nc1ccc(O)cc1,7.921
50084520,2235,Cc1cc(cc(C)[n+]1CC(=O)Nc1cc(Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O)-c1ccccc1,7.921
